tweet_id,date,user_id,followers,place,lat,lng,text,source,hashtags,urls,retweet_id
590877488798109696,Wed Apr 22 13:59:05 +0000 2015,415062820,214,"New York, USA",42.896666,-75.640589,Today needs to fly by.😊,Twitter for iPhone,[],[],
590877493105680386,Wed Apr 22 13:59:06 +0000 2015,267814962,301,"Staten Island, NY",40.58654,-74.146496,"Like here's a 💵, don't text me saying sorry.",Twitter for iPhone,[],[],
590877496603758592,Wed Apr 22 13:59:07 +0000 2015,50723827,231,"Manhattan, NY",40.733469,-74.007911,#ThingsINeverThoughtIdSay I wish I wasn't going to Miami so I could go to this all-night lecture. Pls #Periscope it!! http://t.co/KaIUrWxKyQ,Twitter for iPhone,"[{u'indices': [0, 25], u'text': u'ThingsINeverThoughtIdSay'}, {u'indices': [102, 112], u'text': u'Periscope'}]",[],
590877514106593280,Wed Apr 22 13:59:11 +0000 2015,48928928,288,"Manhattan, NY",40.720756,-74.000761,Trusting God When It Really Hurts  http://t.co/X0wMDVIWO9,Squarespace 6,[],['http://www.dawnklinge.com/abovethewaves/2015/3/23/trusting-god-when-it-really-hurts'],
590877517331959809,Wed Apr 22 13:59:12 +0000 2015,767572382,453,"New York, USA",42.983728,-74.294846,Happy birthday @segaleaa !!,Twitter for iPhone,[],[],
590877519278186496,Wed Apr 22 13:59:13 +0000 2015,100046910,819,"Manhattan, NY",40.733878,-73.988284,"Pretty stoked to say that I'll be graduating from NYU in December! I passed all my pre-reqs, putting my program requirements at 3 semesters",Twitter for iPhone,[],[],
590877524579745792,Wed Apr 22 13:59:14 +0000 2015,67214955,324,"Manhattan, NY",40.751496,-73.971751,Moving day!! #downtown #JeffersonsStyle 😊😟😱😜😬🎉🌟👍🏼 #emotionalemojis @ Falcon Towers https://t.co/78FXLWXLwv,Instagram,"[{u'indices': [13, 22], u'text': u'downtown'}, {u'indices': [23, 39], u'text': u'JeffersonsStyle'}, {u'indices': [50, 66], u'text': u'emotionalemojis'}]",['https://instagram.com/p/1x52mVyDcm/'],
590877527461261312,Wed Apr 22 13:59:15 +0000 2015,463449110,20244,"New Rochelle, NY",40.911171,-73.781602,"@kimmiek2006 nice, where are you from?",Twitter for iPhone,[],[],
590877535895859200,Wed Apr 22 13:59:17 +0000 2015,22976126,659,"Manhattan, NY",40.714353,-74.005973,"#Clerical #Job in #NewYork, NY: Executive Assistant II at KellyMitchell Group http://t.co/nVjYcwhjCc #Jobs #Hiring #TweetMyJobs",TweetMyJOBS,"[{u'indices': [0, 9], u'text': u'Clerical'}, {u'indices': [10, 14], u'text': u'Job'}, {u'indices': [18, 26], u'text': u'NewYork'}, {u'indices': [101, 106], u'text': u'Jobs'}, {u'indices': [107, 114], u'text': u'Hiring'}, {u'indices': [115, 127], u'text': u'TweetMyJobs'}]",['http://bit.ly/1EQbigM'],
590877544590737408,Wed Apr 22 13:59:19 +0000 2015,13162,612,"New York, USA",41.453843,-73.867586,"@brianpjcronin It's a small world, but I wouldn't want to paint it.""",Twitter for iPhone,[],[],
590877556372549632,Wed Apr 22 13:59:22 +0000 2015,145831085,642,"Staten Island, NY",40.615349,-74.081872,@Hate_Or_Love_Me facts my boss was tryna find a reason for him to even keep me it's mad people in here they don't need me,Twitter for Android,[],[],
590877557303681025,Wed Apr 22 13:59:22 +0000 2015,24660086,319,"Manhattan, NY",40.729027,-73.984688,"Dear Humidity, you're approaching and i don't like you. | 📷: @mzjoolz @ Snowdays https://t.co/CWXSvA0dbr",Instagram,[],['https://instagram.com/p/1x53iKyTYv/'],
590877566711570432,Wed Apr 22 13:59:24 +0000 2015,1158330456,99,"Hackensack, NJ",40.885355,-74.052655,it's pretty sad how my little cousin knew monday was weed day but didn't know today is earth day,Twitter for iPhone,[],[],
590877570347896836,Wed Apr 22 13:59:25 +0000 2015,81237494,1554,"Manhattan, NY",40.756985,-73.988339,"Rich Lataille Sighting: New York, New York/ B.B. King Blues Club and Grill http://t.co/sEdTbqtp5Z",-StarSightings,[],['http://bit.ly/1JtXoPF'],
590877570855542785,Wed Apr 22 13:59:25 +0000 2015,309806873,23,"Brooklyn, NY",40.657786,-74.006857,Grain Control's own drdavisj taking some product shots in our makeshift photo studio. @ Grain Control https://t.co/DXftk4vlbd,Instagram,[],['https://instagram.com/p/1x537iObpc/'],
590877571211923456,Wed Apr 22 13:59:25 +0000 2015,81237494,1554,"Manhattan, NY",40.756985,-73.988339,"Chris Vachon Sighting: New York, New York/ B.B. King Blues Club and Grill http://t.co/sEdTbqtp5Z",-StarSightings,[],['http://bit.ly/1JtXoPF'],
590877572105252864,Wed Apr 22 13:59:25 +0000 2015,123364095,495,"Bronx, NY",40.839295,-73.783376,@JoeyFatts what's good you in the city I got some fuego master kush,Twitter for iPhone,[],[],
590877572189147137,Wed Apr 22 13:59:25 +0000 2015,81237494,1554,"Manhattan, NY",40.756985,-73.988339,"Phil Pemberton Sighting: New York, New York/ B.B. King Blues Club and Grill http://t.co/sEdTbqtp5Z",-StarSightings,[],['http://bit.ly/1JtXoPF'],
590877576182267904,Wed Apr 22 13:59:26 +0000 2015,2753056286,1924,"Manhattan, NY",40.737233,-73.992255,a special glimpse into #justhavestv with justinesantaniello @plusmedianyc @ PLUS Headquarters https://t.co/nhW6vElgeL,Instagram,"[{u'indices': [23, 35], u'text': u'justhavestv'}]",['https://instagram.com/p/1x54GOxiqm/'],
590877576740134913,Wed Apr 22 13:59:26 +0000 2015,541788428,140,"Passaic, NJ",40.862012,-74.134463,Happy #EarthDay #EarthDay2015 #RecycleReuseReduce 💚🌀🌏💙🍀🌎💠🌿♻️🌱🌍💧💦 @ W. B. Cruise School #11 https://t.co/7aPpIpaZVo,Instagram,"[{u'indices': [6, 15], u'text': u'EarthDay'}, {u'indices': [16, 29], u'text': u'EarthDay2015'}, {u'indices': [30, 49], u'text': u'RecycleReuseReduce'}]",['https://instagram.com/p/1x54IiwjT2/'],
590877578312953856,Wed Apr 22 13:59:27 +0000 2015,34356087,708,"Newark, NJ",40.733215,-74.173056,Newark loves you bruh http://t.co/zRSgHyVjy3,Twitter for iPhone,[],[],
590877583409078272,Wed Apr 22 13:59:28 +0000 2015,614008332,312,"New York, USA",42.664297,-73.786506,IM SO EXCITED TO LIVE WITH BONZ AND DOMINGA AW,Twitter for iPhone,[],[],
590877603227168768,Wed Apr 22 13:59:33 +0000 2015,19456470,164,"Manhattan, NY",40.748915,-73.988421,"Is it weird that I find calling Delta a bit comforting? 

Clearly missing my job. Haha.",Twitter for iPhone,[],[],
590877607324999681,Wed Apr 22 13:59:34 +0000 2015,3008637994,687,"New York, USA",42.29884,-73.862464,@JID1beliebatorN @princess_rebb  could I have a Dillon RUPP DM? I'm willing to trade,Twitter for iPhone,[],[],
590877617315774464,Wed Apr 22 13:59:36 +0000 2015,7761522,433,"Manhattan, NY",40.741397,-73.986858,"See, that's a good email to get. 😝 http://t.co/Q4aEbwkvFt",Twitter for iPhone,[],[],
590877619048075264,Wed Apr 22 13:59:37 +0000 2015,331870212,270,"Staten Island, NY",40.569761,-74.106538,"Rock your body right, Backstreet's back alright!!! 🔥🔥🔥",Twitter for Android,[],[],
590877618712416256,Wed Apr 22 13:59:36 +0000 2015,502340350,516,"Newark, NJ",40.76638,-74.185647,"Newark Beth Israel Medical Center #Healthcare #Job: Ultrasound Technologist - OBGYN (Temporary) (#Newark, NJ) http://t.co/hxNEzgjOEe",TweetMyJOBS,"[{u'indices': [34, 45], u'text': u'Healthcare'}, {u'indices': [46, 50], u'text': u'Job'}, {u'indices': [97, 104], u'text': u'Newark'}]",['http://bit.ly/1aVVr3f'],
590877618796421120,Wed Apr 22 13:59:36 +0000 2015,22757911,3720,"Queens, NY",40.773839,-73.87122,"To Toronto! (@ LaGuardia Airport (LGA) in East Elmhurst, NY) https://t.co/OdWGbe4bHl http://t.co/hkaahs5t6b",Foursquare,[],['https://www.swarmapp.com/c/83AEzsjwNxL'],
590877623288471552,Wed Apr 22 13:59:38 +0000 2015,267370906,405,"Clifton, NJ",40.869974,-74.161918,@sammiamxxo look behind u,Twitter for iPhone,[],[],
590877625557635072,Wed Apr 22 13:59:38 +0000 2015,2901569361,81,"Queens, NY",40.751995,-73.713737,Haven't played my guitar since the islanders started playing that weak team from DC. I also have writers block so this first chapter😔,Twitter for iPhone,[],[],
590877632348184576,Wed Apr 22 13:59:40 +0000 2015,74230723,171,"Queens, NY",40.793396,-73.80647,I got a new pillow and I'm obsessed with it,Twitter for iPhone,[],[],
590877637607694338,Wed Apr 22 13:59:41 +0000 2015,212405750,106,"Bronx, NY",40.854755,-73.893723,@boybooba1 these look good bro,Twitter for iPhone,[],[],
590877644759179264,Wed Apr 22 13:59:43 +0000 2015,1729890050,129,"Manhattan, NY",40.773942,-73.984071,It is 9:59 a.m. And my phone is on 10% already,Twitter for iPhone,[],[],
590877646495551488,Wed Apr 22 13:59:43 +0000 2015,335957332,299,"Manhattan, NY",40.790091,-73.97945,southern charm on Bravo is entertaining,Twitter for iPhone,[],[],
590877654989070338,Wed Apr 22 13:59:45 +0000 2015,320853991,714,"Manhattan, NY",40.75535,-73.985366,This weather ❤️☀️ #NYC http://t.co/GOzkqac9Oi,Twitter for iPhone,"[{u'indices': [18, 22], u'text': u'NYC'}]",[],
590877658830884864,Wed Apr 22 13:59:46 +0000 2015,635923278,1921,"Yonkers, NY",40.973592,-73.860897,@PandaKhal @edcampos92 hes OG bae before anyone else was ever bae,Twitter for iPhone,[],[],
590877676837142528,Wed Apr 22 13:59:50 +0000 2015,384422474,2373,"Manhattan, NY",40.741646,-74.003184,My 5YO's Kindergarten class is coming to my NYU2 @AtlanticActing class for their field trip this morning. #Takeyourkidtoworkday TIMES 20!!!!,Twitter for iPhone,"[{u'indices': [106, 127], u'text': u'Takeyourkidtoworkday'}]",[],
590877683187372032,Wed Apr 22 13:59:52 +0000 2015,28421046,259,"Brooklyn, NY",40.602564,-73.994042,@splcenter This woman is dangerous and the court allowing to post Islamophobic Posters on #NYCTABUSES is even more dangerous,Twitter for Windows Phone,"[{u'indices': [90, 101], u'text': u'NYCTABUSES'}]",[],
590877684764430336,Wed Apr 22 13:59:52 +0000 2015,60453193,1620,"Newark, NJ",40.735995,-74.182265,It better not rain today cause I'm out here in a tank top,Twitter for iPhone,[],[],
590877698899181571,Wed Apr 22 13:59:56 +0000 2015,237568871,1116,"New York, USA",43.149698,-78.876206,It's a national day for everything now lol,Twitter for iPhone,[],[],
590877707040382976,Wed Apr 22 13:59:57 +0000 2015,614753796,240,"New York, USA",43.140214,-77.657518,Waking up with a lot on my mind; I feel like such a bad person 😔😣,Twitter for iPhone,[],[],
590877715911331841,Wed Apr 22 14:00:00 +0000 2015,613691174,488,"Clifton, NJ",40.870767,-74.162877,"""It's a great day to be a senior""",Twitter for iPhone,[],[],
590877717781819393,Wed Apr 22 14:00:00 +0000 2015,459413434,1613,"Manhattan, NY",40.729346,-73.990125,city girls http://t.co/grRqR9CGSj,Twitter for iPhone,[],[],
590877727609245696,Wed Apr 22 14:00:02 +0000 2015,19244188,8477,"Manhattan, NY",40.751841,-73.974569,@nickhook miss u,Twitter for iPhone,[],[],
590877730448769024,Wed Apr 22 14:00:03 +0000 2015,3002136622,360,"New Jersey, USA",40.254871,-74.514343,me and my friends on the tour bus haha http://t.co/WEmBSvj2eQ,Twitter for iPhone,[],[],
590877748937302016,Wed Apr 22 14:00:07 +0000 2015,26256847,155,"Manhattan, NY",40.780555,-73.946552,Happy earth day #EarthDay2015,Twitter for iPhone,"[{u'indices': [16, 29], u'text': u'EarthDay2015'}]",[],
590877751135117313,Wed Apr 22 14:00:08 +0000 2015,144057542,362,"Brooklyn, NY",40.664689,-73.983006,"I wish ""touch me"" was actually a tom jones song",Twitter for iPhone,[],[],
590877751856353281,Wed Apr 22 14:00:08 +0000 2015,147797783,691,"Paramus, NJ",40.938485,-74.057483,@ageecarr as long as it's not June it's ok,Twitter for iPhone,[],[],
590877758240075778,Wed Apr 22 14:00:10 +0000 2015,239893463,130,"Brooklyn, NY",40.634461,-73.964279,@waityourarobot @MellowPagesBK how was that reading?,Twitter for Android,[],[],
590877759213297664,Wed Apr 22 14:00:10 +0000 2015,42421524,287,"New York, USA",40.970803,-72.200846,Pat Tillman is the exact type of human we should all strive to be. Especially athletes. Turned down millions during his prime to protect USA,Twitter for iPhone,[],[],
590877760689725442,Wed Apr 22 14:00:10 +0000 2015,61931264,1110,"Manhattan, NY",40.744584,-74.000092,"Love thy haters, painted by Faith at @rhookinitiative Love and forgive from afar and protect your dreams first. http://t.co/RLKydsit7k",Twitter for iPhone,[],[],
590877762845564928,Wed Apr 22 14:00:11 +0000 2015,260820240,553,"Manhattan, NY",40.727854,-73.983978,Yes! Can't wait for this.  https://t.co/zPhDQeR48Q,Twitter for Android,[],['https://twitter.com/TribecaFilmFest/status/590847754131341312'],
590877769585860608,Wed Apr 22 14:00:12 +0000 2015,1592081796,192,"Hackensack, NJ",40.907535,-74.047509,Rip to my eyebrow game,Twitter for iPhone,[],[],
590877795640864768,Wed Apr 22 14:00:19 +0000 2015,159238107,205,"Brooklyn, NY",40.729646,-73.95879,Walking on the sunny side of the street ☀️,Twitter for iPhone,[],[],
590877800636252160,Wed Apr 22 14:00:20 +0000 2015,19244188,8477,"Manhattan, NY",40.751841,-73.974569,@fayoonao omg i wishhhhhhh!!!,Twitter for iPhone,[],[],
590877805359038466,Wed Apr 22 14:00:21 +0000 2015,310483777,157,"Brooklyn, NY",40.672488,-73.957365,"To the guy sitting on a lawn chair blasting ""You Oughta Know"" by Alanis Morissette in front of his store: you rock.",Twitter for iPhone,[],[],
590877825542029312,Wed Apr 22 14:00:26 +0000 2015,237568871,1116,"New York, USA",43.149901,-78.876038,Shittt I miss that shit https://t.co/vzWL6L7NL8,Twitter for iPhone,[],['https://twitter.com/qy_baby/status/590876783475630080'],
590877825613312000,Wed Apr 22 14:00:26 +0000 2015,620426717,1077,"Brooklyn, NY",40.637865,-73.945854,@Beffie_bee I believe in me too,Twitter for Android,[],[],
590877828540936192,Wed Apr 22 14:00:26 +0000 2015,40358555,1221,"Manhattan, NY",40.755833,-73.984993,Thnx @BeautifulOnBway for a FAB night! @JoanLunden @Carole_King @ Stephen Sondheim Theatre https://t.co/I9dIjcdZeI,Instagram,[],['https://instagram.com/p/1wlkVJtnl_/'],
590877843695005696,Wed Apr 22 14:00:30 +0000 2015,145831085,642,"Staten Island, NY",40.615344,-74.081875,Please pay me no mind,Twitter for Android,[],[],
590877844152131584,Wed Apr 22 14:00:30 +0000 2015,702958038,1420,"Jersey City, NJ",40.725464,-74.067144,Oscar sucks nuts,Twitter for iPad,[],[],
590877845024571393,Wed Apr 22 14:00:30 +0000 2015,16165618,1263,"Manhattan, NY",40.749968,-73.9848,“Enter every activity without giving mental recognition to the possibility of defeat. Concentrate on… https://t.co/svxhlyJCxu,Instagram,[],['https://instagram.com/p/1x5_57gtlN/'],
590877849332121600,Wed Apr 22 14:00:31 +0000 2015,42918695,108,"Manhattan, NY",40.758117,-73.9929,"I'm at @EmpireCoffee &amp; Tea in New York, NY https://t.co/YUzYUpSI3X",Foursquare,[],['https://www.swarmapp.com/c/hHnXZaUyzWl'],
590877851936776193,Wed Apr 22 14:00:32 +0000 2015,1452461726,246,"New York, USA",43.130756,-78.905395,how do I get inside,Twitter for iPhone,[],[],
590877855875084288,Wed Apr 22 14:00:33 +0000 2015,25682994,608,"New York, USA",44.229165,-76.056264,@GojyoChan HAHAHA OMG I LAUGHED SO HARD,Twitter for iPhone,[],[],
590877862145712129,Wed Apr 22 14:00:34 +0000 2015,1033552284,447,"New York, USA",42.664102,-73.791874,"Good morning, And have a #Marvelous Wednesday! #Entrepreneur #HomeBizOpportunity #NetworkingPro @… https://t.co/WVyf8wTCqh",Instagram,"[{u'indices': [25, 35], u'text': u'Marvelous'}, {u'indices': [47, 60], u'text': u'Entrepreneur'}, {u'indices': [61, 80], u'text': u'HomeBizOpportunity'}, {u'indices': [81, 95], u'text': u'NetworkingPro'}]",['https://instagram.com/p/1x6AbYKDoV/'],
590877868181323776,Wed Apr 22 14:00:36 +0000 2015,145831085,642,"Staten Island, NY",40.615349,-74.081875,Store run tho,Twitter for Android,[],[],
590877883775787008,Wed Apr 22 14:00:40 +0000 2015,74759560,22672,"Brooklyn, NY",40.697806,-73.958673,@Taylor_St_Food @LuckyPeach @TexasMonthly I like it.,Twitter for iPhone,[],[],
590877889639231488,Wed Apr 22 14:00:41 +0000 2015,516004443,271,"New York, USA",42.895157,-75.643417,These next two weeks will be full of mental break downs and lots of crying,Twitter for iPhone,[],[],
590877922333949953,Wed Apr 22 14:00:49 +0000 2015,114622880,2036,"Queens, NY",40.721961,-73.796666,@klew24 fuck off,Twitter for iPhone,[],[],
590877923915235328,Wed Apr 22 14:00:49 +0000 2015,293237031,837,"Little Ferry, NJ",40.848447,-74.046575,happy birthday mookie!!! @rp_softball,Twitter for iPhone,[],[],
590877934518464512,Wed Apr 22 14:00:52 +0000 2015,2922756429,21,"Brooklyn, NY",40.632977,-73.972199,"Trivia Question: From The Just Enough Heshy Show 

Happy Earth Day! Which of Earth's oceans is the smallest and shallowest?",Twitter for iPhone,[],[],
590877939291394049,Wed Apr 22 14:00:53 +0000 2015,495476008,482,"Newark, NJ",40.76638,-74.185647,"Director Finance Revenue Cycle - Newark Beth Israel Medical Center: (#Newark, NJ) http://t.co/5iZAbJQ25U #Accounting #Job #Jobs #Hiring",TweetMyJOBS,"[{u'indices': [69, 76], u'text': u'Newark'}, {u'indices': [105, 116], u'text': u'Accounting'}, {u'indices': [117, 121], u'text': u'Job'}, {u'indices': [122, 127], u'text': u'Jobs'}, {u'indices': [128, 135], u'text': u'Hiring'}]",['http://bit.ly/1JMApQO'],
590877948061818880,Wed Apr 22 14:00:55 +0000 2015,93830725,986,"Manhattan, NY",40.766345,-73.983375,"Personal hygiene, my friends, is crucial now that we're stepping into Spring/Summer. I swear a daily shower wont take much time. #subway",Twitter for iPhone,"[{u'indices': [129, 136], u'text': u'subway'}]",[],
590877954105815041,Wed Apr 22 14:00:56 +0000 2015,104497433,330,"Manhattan, NY",40.720756,-74.000761,Effort  http://t.co/AITsGmOXxn,Squarespace 6,[],['http://www.opmeerreports.nl/catchoftheday/2015/4/22/effort'],
590877966285938688,Wed Apr 22 14:00:59 +0000 2015,516484698,330,"Manhattan, NY",40.729592,-73.996569,This man @PatComer14 just got a Twitter and chirps are already flying,Twitter for iPhone,[],[],
590877972036476928,Wed Apr 22 14:01:01 +0000 2015,335957332,299,"Manhattan, NY",40.790091,-73.97945,there is no time that is too early to turn up 😈🙊😝😈🙈😝,Twitter for iPhone,[],[],
590877972141187072,Wed Apr 22 14:01:01 +0000 2015,608474726,111,"Newark, NJ",40.76638,-74.185647,"Newark Beth Israel Medical Center: Registered Nurse (RN) Labor &amp; Delivery **Per... (#Newark, NJ) http://t.co/XjVoeZOxVa #Nursing #Job",SafeTweet by TweetMyJOBS,"[{u'indices': [88, 95], u'text': u'Newark'}, {u'indices': [124, 132], u'text': u'Nursing'}, {u'indices': [133, 137], u'text': u'Job'}]",['http://bit.ly/1aiteDa'],
590877983818252288,Wed Apr 22 14:01:03 +0000 2015,138988355,48,"Manhattan, NY",40.768033,-73.981869,"I'm at Columbus Circle in New York, NY https://t.co/O6olIbduxT",Foursquare,[],['https://www.swarmapp.com/c/hCWMyYcYW75'],
590877994908049408,Wed Apr 22 14:01:06 +0000 2015,23957179,1020,"Manhattan, NY",40.812312,-73.934865,Listen one thing I will say about legal training it bosses you up on so much ish. My job has all these legal and ethical training things,Twitter for iPhone,[],[],
590877995373568000,Wed Apr 22 14:01:06 +0000 2015,267814962,301,"Staten Island, NY",40.586526,-74.146466,You don't understand that it's me or nothing?,Twitter for iPhone,[],[],
590878005356064768,Wed Apr 22 14:01:09 +0000 2015,2925774801,89,"New Jersey, USA",40.566878,-74.286048,Can school evaporate,Twitter for Android,[],[],
590878008799535104,Wed Apr 22 14:01:09 +0000 2015,397215627,187,"Manhattan, NY",40.753969,-73.976514,"""I'll be in bed by 10:30 tonight....✌️"" #2:00AM #FamousLastWords",Twitter for iPhone,"[{u'indices': [48, 64], u'text': u'FamousLastWords'}]",[],
590878015376101377,Wed Apr 22 14:01:11 +0000 2015,635923278,1921,"Yonkers, NY",40.973469,-73.86084,@PandaKhal @edcampos92 proph are we sharing bae titles?,Twitter for iPhone,[],[],
590878018287054849,Wed Apr 22 14:01:12 +0000 2015,890096772,361,"Jersey City, NJ",40.72416,-74.072936,im such a fuck up ugh,Twitter for iPhone,[],[],
590878027820756992,Wed Apr 22 14:01:14 +0000 2015,25033232,39,"Manhattan, NY",40.758895,-73.985131,Getting ready for work #nyc #timessquare #mickey #elmo #friends @ Times Square NYC https://t.co/F67Qf9fkX5,Instagram,"[{u'indices': [23, 27], u'text': u'nyc'}, {u'indices': [28, 40], u'text': u'timessquare'}, {u'indices': [41, 48], u'text': u'mickey'}, {u'indices': [49, 54], u'text': u'elmo'}, {u'indices': [55, 63], u'text': u'friends'}]",['https://instagram.com/p/1x6FQRmrNy/'],
590878035676639232,Wed Apr 22 14:01:16 +0000 2015,291880774,16,"New York, USA",40.966741,-72.563296,"*wipes asss with hand, toilet flushes, oh look finger sanwhiches.. Mmm *",Twitter for iPhone,[],[],
590878035836084224,Wed Apr 22 14:01:16 +0000 2015,127360911,405,"Bergenfield, NJ",40.924009,-73.996865,When you mind your own business 😎 http://t.co/bReKtjc1Qy,Twitter for Android,[],[],
590878040265203713,Wed Apr 22 14:01:17 +0000 2015,423888869,9056,"Manhattan, NY",40.707255,-74.004688,@LanceWeiler @NYMediaCenter Signed up &amp; looking forward to joining you Saturday (short walk across Brooklyn Bridge for me)! #G4C15 #TFF2015,Twitter for iPhone,"[{u'indices': [128, 134], u'text': u'G4C15'}, {u'indices': [135, 143], u'text': u'TFF2015'}]",[],
590878043767513088,Wed Apr 22 14:01:18 +0000 2015,44620085,142,"Manhattan, NY",40.719036,-74.006879,"Astro Teller - Google X / Moonshots @ Tribeca, New York, New York https://t.co/OUc9OIHQLh",Instagram,[],['https://instagram.com/p/1x6FvEngsG/'],
590878045864591360,Wed Apr 22 14:01:18 +0000 2015,263821744,5562,"New Jersey, USA",39.856795,-74.717483,@gimmeswan baby im here for you,Twitter for iPhone,[],[],
590878050503499779,Wed Apr 22 14:01:19 +0000 2015,362877328,5300,"Queens, NY",40.721428,-73.760165,@PvnkHigh GoodMorning beautiful,Twitter for iPhone,[],[],
590878054232236032,Wed Apr 22 14:01:20 +0000 2015,337356189,391,"Manhattan, NY",40.73332,-73.975873,Powerful. http://t.co/pHed8AtvDW,Twitter for iPhone,[],['http://www.reshareworthy.com/craigslist-letter-to-laurels-humans/#eXdftXR83PvsrBCi.01'],
590878057767960576,Wed Apr 22 14:01:21 +0000 2015,430263147,435,"Newark, NJ",40.730336,-74.159226,Here come the allergies.. Eyes itchy as hell,Twitter for iPhone,[],[],
590878076495605760,Wed Apr 22 14:01:26 +0000 2015,224507204,207,"Manhattan, NY",40.717939,-73.985387,Special thanks to a few of the many that made 23 so fabulous! Thanks guys 🎉🎈 @ The Delancey https://t.co/2ugjdgMULN,Instagram,[],['https://instagram.com/p/1x6Gp4F3Pi/'],
590878079255457794,Wed Apr 22 14:01:26 +0000 2015,21111887,1239,"Bronx, NY",40.866258,-73.878438,Current mood. #throwback #lennythepug @ London Fashion Week https://t.co/xLATXvNl04,Instagram,"[{u'indices': [14, 24], u'text': u'throwback'}, {u'indices': [25, 37], u'text': u'lennythepug'}]",['https://instagram.com/p/1x2910iEwO/'],
590878099757228034,Wed Apr 22 14:01:31 +0000 2015,2483062669,6002,"Manhattan, NY",40.781693,-73.954871,stop http://t.co/lj8kSca76P,Twitter for iPhone,[],[],
590878103599190016,Wed Apr 22 14:01:32 +0000 2015,595086978,461,"Jersey City, NJ",40.712183,-74.085102,Bored,Twitter for Android,[],[],
590878108456189952,Wed Apr 22 14:01:33 +0000 2015,303591199,4084,"Bayonne, NJ",40.67316,-74.102978,AAAAY ALMOST THERE THOUGH,Twitter for iPhone,[],[],
590878109844508672,Wed Apr 22 14:01:34 +0000 2015,53599387,494,"New York, USA",42.867666,-77.242821,"Trying to fix my pride, but that shits broken.",Twitter for Android,[],[],
590878115037065216,Wed Apr 22 14:01:35 +0000 2015,21371548,5243,"Manhattan, NY",40.711125,-74.008779,GOMMI ARCADE® Stacked Logo &amp; Icon Pins available only at http://t.co/mMrGuoflpD Link in bio. #GommiAcade… https://t.co/0qCQKL93mG,Instagram,"[{u'indices': [97, 108], u'text': u'GommiAcade'}]","['http://GommiArcade.com', 'https://instagram.com/p/1x6HyYtcpT/']",
590878118044430338,Wed Apr 22 14:01:35 +0000 2015,2199658587,867,"Brooklyn, NY",40.588626,-73.956247,"Live and breathe your passion.

A quick reminder to my fellow Entrepreneurs to work on your self and… https://t.co/Qit5YqkiPX",Instagram,[],['https://instagram.com/p/1x6GZVlB5j/'],
590878123509551105,Wed Apr 22 14:01:37 +0000 2015,318991844,750,"Brooklyn, NY",40.648552,-74.015245,@MichelleArce__ is that even possible 😳,Twitter for iPhone,[],[],
590878142925004800,Wed Apr 22 14:01:41 +0000 2015,63186828,66,"Brooklyn, NY",40.694167,-73.918611,"#ValuableSeconds #TextArt @ Bushwick, Brooklyn https://t.co/tXdZ0zPtx7",Instagram,"[{u'indices': [0, 16], u'text': u'ValuableSeconds'}, {u'indices': [17, 25], u'text': u'TextArt'}]",['https://instagram.com/p/1x6IlZzVB2/'],
590878156887871488,Wed Apr 22 14:01:45 +0000 2015,393581486,607,"Brooklyn, NY",40.708384,-73.957935,"""Clinton is going to raise $2.5 billion. Imagine that ad spend on social media... It's gonna be Clockwork Orange for everybody"" -@ftrain",Twitter for iPhone,[],[],
590878160859897856,Wed Apr 22 14:01:46 +0000 2015,998492082,400,"Manhattan, NY",40.714698,-74.001215,You Can't Live A Positive Life If You Have A Negative Mind.,Twitter for iPhone,[],[],
590878163019890688,Wed Apr 22 14:01:46 +0000 2015,872507142,143,"Queens, NY",40.664949,-73.737255,"Happy 61st birthday daddy. No matter how much we had our problems, I love u and miss u more everyday ❤️",Twitter for iPhone,[],[],
590878179818151936,Wed Apr 22 14:01:50 +0000 2015,25893928,195,"Brooklyn, NY",40.623679,-74.004038,"Lets just be honest, let's just be real",Twitter for iPhone,[],[],
590878181831417856,Wed Apr 22 14:01:51 +0000 2015,2559026956,331,"Wallington, NJ",40.854936,-74.107373,@xxewuhhxx ur not in skool )):,Twitter for iPhone,[],[],
590878183710466048,Wed Apr 22 14:01:51 +0000 2015,89030042,192,"Manhattan, NY",40.720756,-74.000761,New blog post! Finally putting into words what it is about @ClassPass that I love so much. #classpass  http://t.co/yGsZEikYDT,Squarespace 6,"[{u'indices': [91, 101], u'text': u'classpass'}]",['http://www.penelope-jean.com/blog/2015/4/16/my-review-of-two-months-with-classpass'],
590878193176879104,Wed Apr 22 14:01:53 +0000 2015,635923278,1921,"Yonkers, NY",40.97347,-73.860963,@edcampos92 @PandaKhal i can deal,Twitter for iPhone,[],[],
590878193856327680,Wed Apr 22 14:01:54 +0000 2015,1340694624,508,"New York, USA",42.658066,-79.030167,My finger is the size of a watermelon 😂,Twitter for iPhone,[],[],
590878206359633920,Wed Apr 22 14:01:57 +0000 2015,30822092,410,"Manhasset, NY",40.785537,-73.70523,MORNING VIEWS. #AIFirstMovers @aspeninstitute @ Greentree Foundation https://t.co/R7tXnaZ5tu,Instagram,"[{u'indices': [15, 29], u'text': u'AIFirstMovers'}]",['https://instagram.com/p/1x6Kczi42C/'],
